root_id	supervoxel_id	side	soma_division	class	type	lineage	group	manc_group	cell_id
648518346486606076	73256337261771784	L	brain	descending	DNxn996		73537812238160096	0	10258
648518346490754989	73537812238160096	R	brain	descending	DNxn996		73537812238160096	0	11045
648518346490242140	73256337328609597	L	brain	descending	DNp17		73256337328609597	13790	10433
648518346493682289	73537812305439029	R	brain	descending	DNp17		73256337328609597	13790	11049
648518346503894689	73256337328823395	L	brain	descending	DNx02		73256337328823395	13777	10477
648518346494747314	73537812372212155	R	brain	descending	DNx02		73256337328823395	13777	10949
648518346495420578	73256337328783657	L	brain	descending	DNx02		73256337328823395	13777	10416
648518346486490081	73537812372428658	R	brain	descending	DNx02		73256337328823395	13777	10958
648518346495476130	73537812372426209	R	brain	descending	DNxn995		73537812372426209	0	11008
648518346486070664	73256337328840971	L	brain	descending	DNxn995		73537812372426209	0	10463
648518346491435582	73256337261757410	L	brain	descending	DNut046		73256337261757410	24703	10345
648518346500249660	73256337261757340	L	brain	descending	DNut046		73256337261757410	24703	10329
648518346500555443	73256337261772324	L	brain	descending	DNut046		73256337261757410	24703	10351
648518346511121205	73256337261738895	L	brain	descending	DNut046		73256337261757410	24703	10339
648518346515588682	73537812238212415	R	brain	descending	DNut046		73256337261757410	24703	11014
648518346500250428	73537812238228351	R	brain	descending	DNut046		73256337261757410	24703	10998
648518346487525611	73537812238234177	R	brain	descending	DNut046		73256337261757410	24703	11028
648518346495990077	73537812238190646	R	brain	descending	DNut046		73256337261757410	24703	11026
648518346491900690	73537812238194716	R	brain	descending	DNut046		73256337261757410	24703	10993
648518346484580685	73256337261757366	L	brain	descending	DNut046		73256337261757410	24703	10368
648518346509395075	73537812238336047	R	brain	descending	DNut046		73537812238336047	24703	11070
648518346504699507	73256337261746733	L	brain	descending	DNut046		73537812238336047	24703	10318
648518346491436862	73537812238221935	R	brain	descending	DNut046		73537812238336047	24703	11037
648518346509878054	73256337261722560	L	brain	descending	DNut046		73537812238336047	24703	10328
648518346483125412	73256337462664353	L	brain	descending	DNb03		73256337462664353	20006	10334
648518346476918728	73256337395842644	L	brain	descending	DNb03		73256337462664353	20006	10486
648518346487786519	73467443628468241	R	brain	descending	DNb03		73256337462664353	20006	10843
648518346485793220	73467443628516673	R	brain	descending	DNb03		73256337462664353	20006	10847
648518346526144983	73256337328753720	L	brain	descending	DNb02		73256337329057792	16858	10431
648518346517643624	73256337329057792	L	brain	descending	DNb02		73256337329057792	16858	10474
648518346477491214	73537812372639380	R	brain	descending	DNb02		73256337329057792	16858	10901
648518346488615665	73537812372602691	R	brain	descending	DNb02		73256337329057792	16858	10924
648518346495777131	73185968584513000	L	brain	descending	DNg36		73185968584513000	25642	10162
648518346487910423	73185968584536583	L	brain	descending	DNg36		73185968584513000	25642	10163
648518346490087195	73537812305793148	R	brain	descending	DNg36		73185968584513000	25642	11131
648518346476888776	73537812372208328	R	brain	descending	DNg36		73185968584513000	25642	11021
648518346491967020	73537812238205408	R	brain	descending	DNxn128		73256337261815335	41205	11041
648518346518253398	73537812238303632	R	brain	descending	DNxn128		73256337261815335	41205	11004
648518346480028326	73256337328388028	L	brain	descending	DNxn128		73256337261815335	41205	10321
648518346498169170	73256337261815335	L	brain	descending	DNxn128		73256337261815335	41205	10325
648518346476518262	73256337328540828	L	brain	descending	DNxn128		73256337261815335	41205	10320
648518346488594701	73537812305439052	R	brain	descending	DNht001		73256337261722642	29904	11097
648518346476894408	73537812305466999	R	brain	descending	DNht001		73256337261722642	29904	11095
648518346466920942	73537812238293445	R	brain	descending	DNht001		73256337261722642	29904	11052
648518346515106631	73537812238341060	R	brain	descending	DNht001		73256337261722642	29904	11055
648518346509395331	73537812305479635	R	brain	descending	DNht001		73256337261722642	29904	11094
648518346474414530	73537812238346199	R	brain	descending	DNht001		73256337261722642	29904	11068
648518346488628237	73537812305469662	R	brain	descending	DNht001		73256337261722642	29904	11098
648518346509026170	73537812238286184	R	brain	descending	DNht001		73256337261722642	29904	11033
648518346509084282	73537812238320908	R	brain	descending	DNht001		73256337261722642	29904	11059
648518346487390378	73537812238330801	R	brain	descending	DNht001		73256337261722642	29904	11065
648518346495281231	73256337261715633	L	brain	descending	DNht001		73256337261722642	29904	10324
648518346495482786	73256337261718864	L	brain	descending	DNht001		73256337261722642	29904	10288
648518346478570580	73256337261815984	L	brain	descending	DNht001		73256337261722642	29904	10302
648518346503853664	73256337261722621	L	brain	descending	DNht001		73256337261722642	29904	10310
648518346472922724	73256337261727147	L	brain	descending	DNht001		73256337261722642	29904	10317
648518346518252118	73256337261722642	L	brain	descending	DNht001		73256337261722642	29904	10278
648518346501775978	73256337261757339	L	brain	descending	DNht001		73256337261722642	29904	10281
648518346487403434	73256337261757525	L	brain	descending	DNht001		73256337261722642	29904	10297
648518346477820397	73256337261704462	L	brain	descending	DNht001		73256337261722642	29904	10323
648518346477799893	73256337261727051	L	brain	descending	DNht001		73256337261722642	29904	10301
648518346484449539	73256337261718948	L	brain	descending	DNp16		73256337261718948	26391	10373
648518346487394730	73537812171308128	R	brain	descending	DNp16		73256337261718948	26391	11057
648518346496718820	73256337261696533	L	brain	descending	DNg18		73256337261696533	39959	10237
648518346503854688	73537812238111358	R	brain	descending	DNg18		73256337261696533	39959	11073
648518346498948929	73256337261718889	L	brain	descending	DNnt012		73256337261718889	32039	10366
648518346488614641	73537812238257397	R	brain	descending	DNnt012		73256337261718889	32039	10996
648518346488460984	73256337261696530	L	brain	descending	DNnt014		73256337261696530	26571	10336
648518346476785352	73537812237992388	R	brain	descending	DNnt014		73256337261696530	26571	11061
648518346476823752	73256337328591126	L	brain	descending	DNnt014		73256337328591126	26571	10341
648518346478394228	73537812238202030	R	brain	descending	DNnt014		73256337328591126	26571	10978
648518346494636459	73256337261732585	L	brain	descending	DNxn987		0	0	10356
648518346499689868	73256337328635679	L	brain	descending	DNg51		73256337328654732	25110	10377
648518346493006834	73256337328654732	L	brain	descending	DNg51		73256337328654732	25110	10404
648518346488495544	73537812305325489	R	brain	descending	DNg51		73256337328654732	25110	10935
648518346490232412	73537812305451213	R	brain	descending	DNg51		73256337328654732	25110	11001
648518346484490755	73537812171150813	R	brain	descending	DNp22		73537812171150813	10916	10961
648518346480944128	73256337261627417	L	brain	descending	DNp22		73537812171150813	10916	10273
648518346511108405	73537812171237168	R	brain	descending	DNp53		73537812171237168	12770	11018
648518346489922587	73256337328604078	L	brain	descending	DNp53		73537812171237168	12770	10296
648518346491553553	73537812238465066	R	brain	descending	DNxn986		0	0	11144
648518346496189047	73256337261590143	L	brain	descending	DNut052		73256337261590143	20030	10303
648518346496237909	73256337261613448	L	brain	descending	DNut052		73256337261590143	20030	10249
648518346499567685	73537812171115592	R	brain	descending	DNut052		73256337261590143	20030	11011
648518346484450819	73537812171190690	R	brain	descending	DNut052		73256337261590143	20030	11029
648518346490245468	73256337261627421	L	brain	descending	DNg18		73256337261627421	39959	10244
648518346476809488	73608180982444565	R	brain	descending	DNg18		73256337261627421	39959	11163
648518346478491508	73256337261746866	L	brain	descending	DNxn106		73256337261746866	32744	10381
648518346466920686	73537812238202009	R	brain	descending	DNxn106		73256337261746866	32744	10971
648518346478556500	73256337261707162	L	brain	descending	DNxn106		73256337261707162	32744	10357
648518346518603487	73537812238177272	R	brain	descending	DNxn106		73256337261707162	32744	10983
648518346494754954	73537812238228331	R	brain	descending	DNxn106		73256337261707162	32744	10981
648518346493068018	73256337261722615	L	brain	descending	DNxn994		73256337261722615	0	10236
648518346496189815	73537812171205322	R	brain	descending	DNxn994		73256337261722615	0	11024
648518346488500152	73537812171224805	R	brain	descending	DNxn994		73256337261722615	0	11031
648518346479177404	73256337328856212	L	brain	descending	DNut036		73256337328856212	34144	10450
648518346514068779	73537812372438370	R	brain	descending	DNut036		73256337328856212	34144	11071
648518346475224417	73256337328753697	L	brain	descending	DNut036		73256337328753697	34144	10371
648518346511103541	73256337328818202	L	brain	descending	DNut036		73256337328753697	34144	10307
648518346502329511	73608181049718324	R	brain	descending	DNut036		73256337328753697	34144	11209
648518346476809744	73537812372397791	R	brain	descending	DNut036		73256337328753697	34144	11042
648518346514271431	73256337328852212	L	brain	descending	DNut034		73256337328852212	43795	10429
648518346486000324	73256337328852203	L	brain	descending	DNut034		73256337328852212	43795	10343
648518346470274302	73537812372438371	R	brain	descending	DNut034		73256337328852212	43795	11096
648518346475223393	73537812372447909	R	brain	descending	DNut034		73256337328852212	43795	11086
648518346494670474	73537812372516412	R	brain	descending	DNut034		73256337328852212	43795	11074
648518346489538575	73537812372462628	R	brain	descending	DNit990		0	0	10994
648518346479325915	73256337328852108	L	brain	descending	DNit006		73256337328852108	31566	10434
648518346495476898	73256337328843529	L	brain	descending	DNit006		73256337328852108	31566	10421
648518346514218027	73256337328836136	L	brain	descending	DNit006		73256337328852108	31566	10399
648518346498174290	73256337328812728	L	brain	descending	DNit006		73256337328852108	31566	10361
648518346488817642	73537812372369866	R	brain	descending	DNit006		73256337328852108	31566	11067
648518346493990907	73537812372416084	R	brain	descending	DNit006		73256337328852108	31566	11032
648518346513984043	73537812372457573	R	brain	descending	DNit006		73256337328852108	31566	11075
648518346484652189	73537812372505003	R	brain	descending	DNit006		73256337328852108	31566	10962
648518346479335378	73256337328818189	L	brain	descending	DNit996		73537812171345891	0	10359
648518346508595007	73537812171345891	R	brain	descending	DNit996		73537812171345891	0	11135
648518346488634865	73256337328723291	L	brain	descending	DNxn985		0	0	10415
648518346480136251	73537812372485369	R	brain	descending	DNit995		73256337328781330	0	10995
648518346495890278	73256337328781330	L	brain	descending	DNit995		73256337328781330	0	10375
648518346489743967	73537812171222327	R	brain	descending	DNit994		73256337328815556	0	10923
648518346494649589	73256337328815556	L	brain	descending	DNit994		73256337328815556	0	10365
648518346485806788	73537812372457588	R	brain	descending	DNit989		0	0	11050
648518346495654544	73256337328818222	L	brain	descending	DNxn115		73256337328823430	26148	10376
648518346500561331	73256337328812733	L	brain	descending	DNxn115		73256337328823430	26148	10374
648518346496559362	73256337328823430	L	brain	descending	DNxn115		73256337328823430	26148	10388
648518346478559828	73537812372470216	R	brain	descending	DNxn115		73256337328823430	26148	11046
648518346495981373	73537812305702180	R	brain	descending	DNxn115		73256337328823430	26148	11006
648518346490753709	73256337328828627	L	brain	descending	DNxn144		73256337328828627	30744	10435
648518346484043047	73256337328818169	L	brain	descending	DNxn144		73256337328828627	30744	10461
648518346489919771	73256337328833597	L	brain	descending	DNxn144		73256337328828627	30744	10436
648518346487850320	73256337328720751	L	brain	descending	DNxn144		73256337328828627	30744	10496
648518346478553940	73256337328769278	L	brain	descending	DNxn144		73256337328828627	30744	10411
648518346481483935	73537812372337302	R	brain	descending	DNxn144		73256337328828627	30744	11051
648518346493624718	73537812305486563	R	brain	descending	DNxn144		73256337328828627	30744	11040
648518346496525570	73537812305515231	R	brain	descending	DNxn144		73256337328828627	30744	10987
