class	bodyid	group	side	type	systematic_type	synonyms	comment	soma_division	neuropil	hemilineage	serial	predicted_nt	predicted_nt_prob	FANC_supervoxel_id	FANC_match	confidence_fanc_match_1_5
AN	18661	14114	L	AN05B068	AN05B068		difference in number	T3	xn	05B		gaba	0.8543423636			0
AN	24033	23591	L	AN05B068	AN05B068			T3	xn	05B		gaba	0.8165826988	73397075085436548	648518346492499395	4
AN	22258	20112	L	AN05B069	AN05B069			T1	xn	05B		gaba	0.8054526017	73397075085481849	648518346517974376	4
AN	20626	20112	L	AN05B069	AN05B069			T1	xn	05B		gaba	0.822156648	73397075085426571	648518346481833119	5
AN	21269	20112	R	AN05B069	AN05B069			T1	xn	05B		gaba	0.8227479711	73256337597037400	648518346475750580	5
AN	20112	20112	R	AN05B069	AN05B069			T1	xn	05B		gaba	0.8101169811	73256337597051427	648518346490471432	5
AN	22357	20849	L	AN05B071	AN05B071		match is not ascending	T1	xn	05B		gaba	0.8094488274		648518346520368977	1
AN	21083	20849	L	AN05B071	AN05B071			T1	xn	05B		gaba	0.8193490309	73397075085410361	648518346517180458	5
AN	16225	16225	R	AN05B071	AN05B071			T1	xn	05B		gaba	0.7706361196	73256337597071902	648518346494563461	5
AN	20849	20849	R	AN05B071	AN05B071			T1	xn	05B		gaba	0.7967217759	73256337596830134	648518346482831913	5
AN	22814	20849	R	AN05B071	AN05B071			T1	xn	05B		gaba	0.8352992403	73256337597065909	648518346494007153	5
AN	20447	20447	R	AN05B076	AN05B076			T2	fl	05B		gaba	0.7536790357	73326706341216728	648518346492946608	5
AN	20876	20447	L	AN05B076	AN05B076			T2	fl	05B		gaba	0.7334188006	73326706341272826	648518346496327997	5
AN	21279	21279	L	AN05B078	AN05B078		difference in number	T1	xn	05B		gaba	0.8491088823			0
AN	21502	21254	L	AN05B078	AN05B078			T1	xn	05B		gaba	0.817926548	73397075085422035	648518346488435695	5
AN	19560	19560	L	AN05B078	AN05B078			T1	xn	05B		gaba	0.8097934027	73397075085426522	648518346490823597	4
AN	19720	19560	R	AN05B078	AN05B078			T1	xn	05B		gaba	0.814046723	73256337597044598	648518346489573721	5
AN	21558	19560	R	AN05B078	AN05B078			T1	xn	05B		gaba	0.7596575392	73256337596833005	648518346481365953	5
AN	21254	21254	R	AN05B078	AN05B078			T1	xn	05B		gaba	0.843818391	73326706274438030	648518346492300076	5
AN	21434	21279	R	AN05B078	AN05B078			T1	xn	05B		gaba	0.8679902671	73326706341279284	648518346470406654	5
AN	21135	21135	L	AN05B081	AN05B081			T1	xn	05B		gaba	0.7391562287	73467443762775736	648518346490297297	5
AN	24310	21135	R	AN05B081	AN05B081			T1	xn	05B		gaba	0.7070620894	73326706341274832	648518346501345814	5
AN	157177	157177	R	AN05B083	AN05B083			T1	xn	05B		gaba	0.8236861778	73326706341287582	648518346496183398	5
AN	165510	157177	L	AN05B083	AN05B083			T1	xn	05B		gaba	0.7933047009	73397075085424268	648518346499538267	5
AN	11533	11533	R	AN05B094	AN05B094			T2	xn	05B	10214	acetylcholine	0.9682583717	73326706139920080	648518346481105408	4
AN	12393	11533	L	AN05B094	AN05B094			T2	xn	05B	10214	acetylcholine	0.9651216392	73397074884244162	648518346495682667	4
AN	11192	11192	R	AN05B095	AN05B095		male specific	A2	xn	05B		acetylcholine	0.9560973141			0
AN	11398	11192	L	AN05B095	AN05B095		male specific	A2	xn	05B		acetylcholine	0.9493486043			0
AN	11358	10585	R	AN05B096	AN05B096			T3	xn	05B	10585	acetylcholine	0.6811413169	73326706207030959	648518346499424743	5
AN	11470	10727	R	AN05B096	AN05B096			T2	xn	05B	10585	acetylcholine	0.8857025939	73397074951354750	648518346485866878	5
AN	10727	10727	L	AN05B096	AN05B096			T2	xn	05B	10585	acetylcholine	0.8453182976	73397075018324288	648518346489650124	5
AN	10585	10585	L	AN05B096	AN05B096			T3	xn	05B	10585	acetylcholine	0.6933901864	73397075018293750	648518346498277530	5
AN	12925	12925	R	AN05B097	AN05B097			T2	xn	05B	10959	acetylcholine	0.7404563831	73397074883854846	648518346485689107	4
AN	13828	12925	L	AN05B097	AN05B097		biological variability	T2	xn	05B	10959	acetylcholine	0.7504121868	73397074817087079	648518346466701934	2
AN	12392	12392	R	AN05B097	AN05B097			T1	xn	05B	10959	glutamate	0.355083575	73326706140008686	648518346481858463	5
AN	13554	12392	L	AN05B097	AN05B097			T1	xn	05B	10959	acetylcholine	0.4294101385	73397074884199028	648518346479264188	5
AN	10959	10959	R	AN05B097	AN05B097			T3	xl	05B	10959	acetylcholine	0.9731190733	73397074951148379	648518346499818707	5
AN	11044	10959	L	AN05B097	AN05B097			T3	xl	05B	10959	acetylcholine	0.9588974421	73397074951134761	648518346466999278	5
AN	11789	11789	L	AN05B097	AN05B097			A1	xl	05B	10959	acetylcholine	0.9197999057	73397075018245177	648518346531539994	5
AN	11895	11789	R	AN05B097	AN05B097			A1	xl	05B	10959	acetylcholine	0.9207219428	73326706207028521	648518346517436709	5
AN	11816	11816	R	AN05B098	AN05B098			T3	hl	05B		acetylcholine	0.9505081598	73326706072957157	648518346479537115	5
AN	28731	11816	L	AN05B098	AN05B098			T3	hl	05B		acetylcholine	0.9623003504	73397074817212447	648518346494733077	5
AN	13074	13074	R	AN05B099	AN05B099			A5	xn	05B	12985	acetylcholine	0.9037673619	73326706274211607	648518346512180927	5
AN	13160	12985	R	AN05B099	AN05B099			A6	xn	05B	12985	acetylcholine	0.925076988	73397075018262766	648518346481627073	5
AN	12063	11807	R	AN05B099	AN05B099			A7	xn	05B	12985	acetylcholine	0.9401111279	73326706274214027	648518346486012306	5
AN	11807	11807	L	AN05B099	AN05B099			A7	xn	05B	12985	acetylcholine	0.959655904	73397075018515033	648518346490230199	5
AN	12985	12985	L	AN05B099	AN05B099			A6	xn	05B	12985	acetylcholine	0.8129898383	73397075018448439	648518346493959281	5
AN	13389	13074	L	AN05B099	AN05B099			A5	xn	05B	12985	acetylcholine	0.8726904664	73397075018486732	648518346472314377	5
AN	12919	12919	L	AN05B100	AN05B100			T1	fl	05B	11844	acetylcholine	0.9344839804	73397075018281257	648518346476719990	5
AN	12924	12919	R	AN05B100	AN05B100			T1	fl	05B	11844	acetylcholine	0.9323076491	73397074951302022	648518346498272666	5
AN	12334	12263	L	AN05B100	AN05B100			T2	ml	05B	11844	acetylcholine	0.8594454651	73397075018254570	648518346502767091	5
AN	11844	11844	L	AN05B100	AN05B100			T3	hl	05B	11844	acetylcholine	0.9045903457	73397075018306583	648518346492126347	5
AN	11889	11844	R	AN05B100	AN05B100			T3	hl	05B	11844	acetylcholine	0.9410902365	73326706207073031	648518346493181682	5
AN	12263	12263	R	AN05B100	AN05B100			T2	ml	05B	11844	acetylcholine	0.8897308393	73326706207101576	648518346488530616	5
AN	12460	12460	R	AN05B101	AN05B101			T2	xn	05B	12460	acetylcholine	0.8298236678	73397075018445574	648518346488199966	5
AN	13823	12460	L	AN05B101	AN05B101			T2	xn	05B	12460	acetylcholine	0.8685746669	73326706274299760	648518346509323386	5
AN	13531	13531	L	AN05B101	AN05B101			T1	xn	05B	12460	glutamate	0.4366738598	73326706341264099	648518346515290439	5
AN	21315	13531	R	AN05B101	AN05B101		difference in number	T1	xn	05B	12460					0
AN	14500	12374	R	AN05B102	AN05B102			A4	xn	05B	12374	acetylcholine	0.9278383318	73326706274157634	648518346479550171	5
AN	14525	13879	R	AN05B102	AN05B102			A3	xn	05B	12374	acetylcholine	0.8973627423	73326706274184864	648518346490999160	5
AN	12374	12374	L	AN05B102	AN05B102			A4	xn	05B	12374	acetylcholine	0.887820316	73397075018510392	648518346504969587	5
AN	13879	13879	L	AN05B102	AN05B102			A3	xn	05B	12374	acetylcholine	0.8817497232	73397075018500123	648518346514056473	5
AN	13196	13196	R	AN05B103	AN05B103			T2	xn	05B		acetylcholine	0.7736660967	73397074884167612	648518346484760141	4
AN	13470	13196	L	AN05B103	AN05B103			T2	xn	05B		acetylcholine	0.8715841109	73397074884055536	648518346494285703	4
AN	12635	12635	L	AN05B104	AN05B104			T2	ml	05B	12635	acetylcholine	0.9239811466	73467443628428040	648518346493842443	5
AN	12653	12635	R	AN05B104	AN05B104			T2	ml	05B	12635	acetylcholine	0.9147733916	73326706140054407	648518346515847498	5
AN	13185	13185	R	AN05B104	AN05B104			T3	hl	05B	12635	acetylcholine	0.9154544345	73326706207086871	648518346514052377	5
AN	13697	13185	L	AN05B104	AN05B104			T3	hl	05B	12635	acetylcholine	0.9077782313	73467443628374667	648518346496335991	4
AN	24207	15496	L	AN05B104	AN05B104			T1	fl	05B	12635	acetylcholine	0.6622447347	73467443628422948	648518346486794543	1
AN	15496	15496	R	AN05B104	AN05B104			T1	fl	05B	12635	acetylcholine	0.8608081961	73326706207013866	648518346504133070	5
AN	14227	13373	L	AN05B105	AN05B105			T1	xl	05B		acetylcholine	0.838568823	73397075018288731	648518346489847567	5
AN	13373	13373	R	AN05B105	AN05B105			T1	xl	05B		acetylcholine	0.8400258508	73397074951222365	648518346517404709	5
AN	13588	13588	R	AN05B106	AN05B106			T3	xl	05B		acetylcholine	0.9275250849	73326706341199183	648518346496811522	5
AN	14442	13588	L	AN05B106	AN05B106			T3	xl	05B		acetylcholine	0.9452003181	73397075085480101	648518346512131519	5
AN	12859	12145	R	AN06A010	AN06A010			T2	ut	06A		gaba	0.9543244937	73185968651475996	648518346485643283	5
AN	12145	12145	L	AN06A010	AN06A010			T2	ut	06A		gaba	0.9606281308	73608181049704334	648518346487694250	5
AN	12981	12981	L	AN06A015	AN06A015			T1	fl	06A		gaba	0.857638552	73537812171247988	648518346515857994	5
AN	13400	12981	R	AN06A015	AN06A015			T1	fl	06A		gaba	0.9014092458	73326705938365122	648518346511983472	5
AN	12159	12159	R	AN06A016	AN06A016			T1	xn	06A	12159	gaba	0.8778941679	73256337261629881	648518346500721075	5
AN	166047	12159	L	AN06A016	AN06A016			T1	xn	06A	12159	gaba	0.8786695227	73537812171269780	648518346518867167	5
AN	13253	13253	R	AN06A017	AN06A017			T1	ut	06A		gaba	0.921585657	73256337328793977	648518346486440873	5
AN	13269	13253	L	AN06A017	AN06A017			T1	ut	06A		gaba	0.9164265898	73537812305582623	648518346496192458	5
AN	17041	13950	R	AN06A018	AN06A018			T1	xn	06A	13100	gaba	0.6253622772	73256337328594818	648518346490556682	5
AN	13950	13950	L	AN06A018	AN06A018			T1	xn	06A	13100	gaba	0.6153246457	73537812305402002	648518346496195786	5
AN	15702	12711	R	AN06A026	AN06A026			T3	ht	06A	12711	gaba	0.8110338486	73185968584715376	648518346504201256	5
AN	16617	16617	R	AN06A026	AN06A026			A1	ht	06A	12711	gaba	0.7989427903	73185968584602722	648518346504153696	5
AN	12711	12711	L	AN06A026	AN06A026			T3	ht	06A	12711	gaba	0.797568774	73537812238251463	648518346488928497	5
AN	16801	16617	L	AN06A026	AN06A026			A1	ht	06A	12711	gaba	0.8163987175	73608181049569645	648518346480014836	5
AN	15988	15988	R	AN06A027	AN06A027			T1	it	06A		glutamate	0.8001135608	73467443494190232	648518346484816717	5
AN	18347	15988	L	AN06A027	AN06A027			T1	it	06A		glutamate	0.7288664514	73397074749963637	648518346479412369	5
AN	16962	16115	R	AN06A030	AN06A030			A1	ht	06A		glutamate	0.8662638355	73397074749833196	648518346494392199	5
AN	16115	16115	L	AN06A030	AN06A030			A1	ht	06A		glutamate	0.8782495083	73397074749987339	648518346496185173	5
AN	17527	17527	R	AN06A041	AN06A041			T1	xn	06A		gaba	0.8361199021	73256337328638464	648518346466143536	4
AN	18514	17527	L	AN06A041	AN06A041			T1	xn	06A		gaba	0.8509428884	73537812238413898	648518346484713219	4
AN	19130	19130	R	AN06A060	AN06A060		difference in number	T1	nt	06A		gaba	0.7806385704			0
AN	20873	19130	L	AN06A060	AN06A060			T1	nt	06A		gaba	0.9384177099	73608181116540017	648518346477713389	5
AN	21682	19975	R	AN06A062	AN06A062			T1	nt	06A		gaba	0.6064209417	73185968584321336	648518346488805866	5
AN	33610	19975	R	AN06A062	AN06A062			T1	nt	06A		gaba	0.614740377	73256337328609634	648518346515446778	5
AN	19975	19975	L	AN06A062	AN06A062			T1	nt	06A		gaba	0.7148037122	73537812238293449	648518346482967486	5
AN	22397	19975	L	AN06A062	AN06A062			T1	nt	06A		gaba	0.6540023538	73608180982538419	648518346487485652	5
AN	23529	23529	R	AN06A080	AN06A080			T1	xn	06A		gaba	0.805526071	73256337328390297	648518346481938621	1
AN	26265	24633	R	AN06A080	AN06A080			T1	nt	06A		gaba	0.764564768	73256337328518923	648518346475145528	1
AN	24633	24633	L	AN06A080	AN06A080			T1	nt	06A		gaba	0.8004019358	73537812238421293	648518346494269717	1
AN	155431	23529	L	AN06A080	AN06A080			T1	xn	06A		gaba	0.7962629045	73537812238418773	648518346479139792	1
AN	25992	24036	R	AN06A092	AN06A092			T1	xn	06A		gaba	0.5129350218	73256337328617724	648518346491009965	4
AN	15102	15102	R	AN06A092	AN06A092			T1	xn	06A		gaba	0.5095651737	73256337328612413	648518346493256434	4
AN	22417	22417	R	AN06A092	AN06A092		match is not ascending	T1	xn	06A		gaba	0.7637357779		648518346495937643	2
AN	26233	24036	R	AN06A092	AN06A092		match is not ascending	T1	xn	06A		gaba	0.87195209		648518346480611805	2
AN	26584	24036	R	AN06A092	AN06A092			T1	xn	06A		glutamate	0.4696111441	73256337328680534	648518346494726794	4
AN	24036	24036	L	AN06A092	AN06A092			T1	xn	06A		glutamate	0.5510503732	73537812372400954	648518346508966778	4
AN	21288	15102	L	AN06A092	AN06A092			T1	xn	06A		glutamate	0.5177886449	73537812305503454	648518346497157249	4
AN	23577	22417	L	AN06A092	AN06A092			T1	xn	06A		gaba	0.5497339452	73537812305530110	648518346491449256	4
AN	25692	24036	L	AN06A092	AN06A092			T1	xn	06A		gaba	0.8242847171	73537812305545138	648518346499681605	4
AN	26198	22338	R	AN06A095	AN06A095			T1	xn	06A		gaba	0.5397565519	73256337328695876	648518346497403160	4
AN	22338	22338	L	AN06A095	AN06A095			T1	xn	06A		gaba	0.5252024012	73537812305567673	648518346486316960	4
AN	26114	26114	R	AN06A112	AN06A112		difference in number	T1	nt	06A		gaba	0.813873467			0
AN	153995	24331	R	AN06A112	AN06A112			T1	nt	06A		gaba	0.6162460738	73185968584584802	648518346507418911	5
AN	25477	25477	R	AN06A112	AN06A112			T1	nt	06A		gaba	0.8156711757	73185968584618580	648518346487359658	5
AN	25871	25477	L	AN06A112	AN06A112			T1	nt	06A		gaba	0.7411017176	73608181049486778	648518346491345350	5
AN	27199	26114	L	AN06A112	AN06A112		difference in number	T1	nt	06A		gaba	0.7109657184			0
AN	24331	24331	L	AN06A112	AN06A112			T1	nt	06A		gaba	0.6171561664	73608181049529491	648518346518867679	4
AN	10257	10257	L	AN06B002	AN06B002			T1	fl	06B	10257	gaba	0.8297902289	73537812372625544	648518346482989221	5
AN	10278	10278	L	AN06B002	AN06B002			T3	hl	06B	10257	gaba	0.8702977531	73537812372516415	648518346509796666	5
AN	10360	10360	L	AN06B002	AN06B002			T2	ml	06B	10257	gaba	0.866785345	73537812439311485	648518346485657726	5
AN	10574	10278	R	AN06B002	AN06B002			T3	hl	06B	10257	gaba	0.8861304061	73256337395744347	648518346488162334	5
AN	10560	10360	R	AN06B002	AN06B002			T2	ml	06B	10257	gaba	0.8260547205	73256337395719950	648518346476928784	5
AN	11023	10257	R	AN06B002	AN06B002			T1	fl	06B	10257	gaba	0.8327876794	73256337395753470	648518346494313723	5
AN	10657	10657	R	AN06B004	AN06B004		male specific	T1	xn	06B		gaba	0.916509846			0
AN	10689	10657	L	AN06B004	AN06B004		male specific	T1	xn	06B		gaba	0.9034467682			0
AN	12692	10857	L	AN06B005	AN06B005			T3	hl	06B		gaba	0.7481850527	73537812372490050	648518346492104075	5
AN	10857	10857	R	AN06B005	AN06B005			T3	hl	06B		gaba	0.7498149892	73256337395773414	648518346512613534	5
AN	11130	11130	R	AN06B007	AN06B007			T2	ml	06B	11130	gaba	0.9236431371	73256337328828597	648518346500307260	5
AN	11482	11130	L	AN06B007	AN06B007			T2	ml	06B	11130	gaba	0.9112833706	73537812372485368	648518346481010266	5
AN	153991	11388	R	AN06B007	AN06B007			T1	fl	06B	11130	gaba	0.7990408719	73326706072954485	648518346498048410	5
AN	11388	11388	L	AN06B007	AN06B007			T1	fl	06B	11130	gaba	0.8295239588	73537812305524792	648518346489822223	5
AN	11505	11476	R	AN06B009	AN06B009			T1	xn	06B		gaba	0.6752207052	73185968584561537	648518346493231936	5
AN	11476	11476	L	AN06B009	AN06B009			T1	xn	06B		gaba	0.601652332	73537812238313683	648518346486591535	5
AN	11738	11738	L	AN06B011	AN06B011			T2	xl	06B		acetylcholine	0.5449140715	73608181049588329	648518346492283843	5
AN	11746	11738	R	AN06B011	AN06B011			T2	xl	06B		acetylcholine	0.6535660296	73115599907290864	648518346499772483	5
AN	17250	16281	L	AN06B012	AN06B012			T2	xn	06B		gaba	0.8799137746	73467443561431578	648518346486710241	5
AN	16281	16281	R	AN06B012	AN06B012			T2	xn	06B		gaba	0.9064653797	73326706072939442	648518346477731991	5
AN	14029	12562	L	AN06B014	AN06B014			A1	ut	06B	11040	glutamate	0.5852808671	73608181116738132	648518346480531201	5
AN	12562	12562	R	AN06B014	AN06B014			A1	ut	06B	11040	glutamate	0.5397754307	73256337395700085	648518346497538806	5
AN	13064	12152	L	AN06B015	AN06B015			T3	hl	06B	10409	gaba	0.9359944257	73608181116382285	648518346459848452	5
AN	12152	12152	R	AN06B015	AN06B015			T3	hl	06B	10409	gaba	0.9615539266	73185968651546664	648518346486433449	5
AN	12587	11787	L	AN06B015	AN06B015			T1	fl	06B	10409	gaba	0.8107234297	73537812439550339	648518346481275841	5
AN	11787	11787	R	AN06B015	AN06B015			T1	fl	06B	10409	gaba	0.8350597579	73256337395873717	648518346499888012	5
AN	21631	12910	L	AN06B023	AN06B023			T2	xn	06B		glutamate	0.583944039	73537812238343537	648518346496930356	5
AN	26501	13013	L	AN06B023	AN06B023			T1	xn	06B		glutamate	0.9292545946	73608180982423124	648518346501257059	5
AN	12910	12910	R	AN06B023	AN06B023			T2	xn	06B		glutamate	0.5934453405	73185968584483400	648518346501350029	5
AN	13013	13013	R	AN06B023	AN06B023			T1	xn	06B		glutamate	0.9284364941	73185968584336721	648518346515249991	5
AN	11262	11262	R	AN06B025	AN06B025			T3	xn	06B		gaba	0.8367413033	73256337328751288	648518346499813189	5
AN	11292	11262	L	AN06B025	AN06B025			T3	xn	06B		gaba	0.8272798478	73537812305640397	648518346466675310	5
AN	12436	12408	L	AN06B026	AN06B026			T1	xn	06B		gaba	0.8822393516	73537812372211163	648518346481618625	5
AN	12408	12408	R	AN06B026	AN06B026			T1	xn	06B		gaba	0.9109220338	73326706072917708	648518346496253501	5
AN	12244	12244	L	AN06B031	AN06B031			T2	ut	06B		gaba	0.8414329046	73537812372423558	648518346481929405	5
AN	12656	12469	L	AN06B031	AN06B031			T2	xn	06B		gaba	0.9132839049	73537812305409115	648518346495532395	5
AN	12469	12469	R	AN06B031	AN06B031			T2	xn	06B		gaba	0.9173827719	73256337395640507	648518346483097062	5
AN	12828	12244	R	AN06B031	AN06B031			T2	ut	06B		gaba	0.8759459861	73185968584386805	648518346499248705	5
AN	13454	13390	L	AN06B034	AN06B034			T2	xn	06B		gaba	0.9135968063	73537812439550351	648518346499619166	5
AN	13390	13390	R	AN06B034	AN06B034			T2	xn	06B		gaba	0.9137630729	73256337395863356	648518346478195669	5
AN	10541	10541	L	AN06B037	AN06B037			T1	xn	06B		gaba	0.7647719899	73467443628422940	648518346498650608	5
AN	13812	10541	R	AN06B037	AN06B037			T1	xn	06B		gaba	0.7142774924	73256337395821752	648518346484701955	5
AN	13117	13117	R	AN06B039	AN06B039			T2	ml	06B	13117	gaba	0.8830105434	73326706140063832	648518346472624331	5
AN	15340	13117	L	AN06B039	AN06B039			T2	ml	06B	13117	gaba	0.8510562634	73397074884439663	648518346488168990	5
AN	14376	14376	L	AN06B039	AN06B039			T3	hl	06B	13117	gaba	0.7839812936	73397074884214697	648518346517408805	5
AN	15259	15259	L	AN06B039	AN06B039			A1	xl	06B	13117	gaba	0.6432665578	73467443628446746	648518346509730947	5
AN	15260	14376	R	AN06B039	AN06B039			T3	hl	06B	13117	gaba	0.7841250757	73326706139929555	648518346493343004	5
AN	15759	15259	R	AN06B039	AN06B039			A1	xl	06B	13117	gaba	0.7415540473	73326706140015754	648518346486507168	5
AN	13993	13732	R	AN06B039	AN06B039			T1	fl	06B	13117	gaba	0.915265636	73326706140023067	648518346486134432	5
AN	13732	13732	L	AN06B039	AN06B039			T1	fl	06B	13117	gaba	0.9383833591	73467443628402630	648518346501671018	5
AN	14138	14138	L	AN06B040	AN06B040			T1	xn	06B		gaba	0.7153817581	73608181116925392	648518346467415559	5
AN	14529	14138	R	AN06B040	AN06B040			T1	xn	06B		gaba	0.654277977	73185968651525215	648518346496180838	5
AN	15305	14459	L	vMS13	AN06B041	AN06B041		T2	xn	06B		gaba	0.7880556852	73608181049509731	648518346495748715	5
AN	14459	14459	R	vMS13	AN06B041	AN06B041		T2	xn	06B		gaba	0.7896563653	73256337261815322	648518346498959937	5
AN	102062	19351	L	AN06B042	AN06B042			T2	xn	06B		glutamate	0.5891432511	73537812372500046	648518346476693264	5
AN	19351	19351	R	AN06B042	AN06B042			T2	xn	06B		gaba	0.5250165919	73256337328932124	648518346480685533	5
AN	16734	14413	R	AN06B044	AN06B044			T3	xn	06B		gaba	0.8216574357	73256337328771734	648518346490274843	5
AN	14413	14413	L	AN06B044	AN06B044			T3	xn	06B		gaba	0.8300415694	73537812238323321	648518346499845126	5
AN	15078	10771	R	AN06B045	AN06B045			A1	ht	06B		gaba	0.7077518976	73256337328718220	648518346483440277	5
